id,category,priority,tone,state,domain,format,text,filename,file,tags
companion-space-005,companion.theme,strong_pack,playful,theme_reaction,any,,You found the signal in the stars.,companion-space-005.mp3,future/companion/theme/companion-space-005.mp3,companion|space
companion-space-006,companion.theme,strong_pack,playful,theme_reaction,any,,Mission control saw that smart move.,companion-space-006.mp3,future/companion/theme/companion-space-006.mp3,companion|space
companion-space-007,companion.theme,strong_pack,playful,theme_reaction,any,,That solve has star power.,companion-space-007.mp3,future/companion/theme/companion-space-007.mp3,companion|space
companion-space-008,companion.theme,strong_pack,playful,theme_reaction,any,,You navigated the number path.,companion-space-008.mp3,future/companion/theme/companion-space-008.mp3,companion|space
companion-space-009,companion.theme,strong_pack,playful,theme_reaction,any,,Another bright mission win.,companion-space-009.mp3,future/companion/theme/companion-space-009.mp3,companion|space
companion-space-010,companion.theme,strong_pack,playful,theme_reaction,any,,Your focus is in orbit.,companion-space-010.mp3,future/companion/theme/companion-space-010.mp3,companion|space
companion-space-011,companion.theme,strong_pack,playful,theme_reaction,any,,That was a smooth landing.,companion-space-011.mp3,future/companion/theme/companion-space-011.mp3,companion|space
companion-space-012,companion.theme,strong_pack,playful,theme_reaction,any,,"Next stop, another careful solve.",companion-space-012.mp3,future/companion/theme/companion-space-012.mp3,companion|space
companion-candy-001,companion.theme,strong_pack,playful,theme_reaction,any,,Sweet solve.,companion-candy-001.mp3,future/companion/theme/companion-candy-001.mp3,companion|candy
companion-candy-002,companion.theme,strong_pack,playful,theme_reaction,any,,That answer is a treat.,companion-candy-002.mp3,future/companion/theme/companion-candy-002.mp3,companion|candy
companion-candy-003,companion.theme,strong_pack,playful,theme_reaction,any,,You sprinkled careful thinking on that one.,companion-candy-003.mp3,future/companion/theme/companion-candy-003.mp3,companion|candy
companion-candy-004,companion.theme,strong_pack,playful,theme_reaction,any,,Nice job following the candy trail.,companion-candy-004.mp3,future/companion/theme/companion-candy-004.mp3,companion|candy
companion-candy-005,companion.theme,strong_pack,playful,theme_reaction,any,,That was a tasty bit of math.,companion-candy-005.mp3,future/companion/theme/companion-candy-005.mp3,companion|candy
companion-candy-006,companion.theme,strong_pack,playful,theme_reaction,any,,You found the sweet spot.,companion-candy-006.mp3,future/companion/theme/companion-candy-006.mp3,companion|candy
companion-candy-007,companion.theme,strong_pack,playful,theme_reaction,any,,A little focus made that one pop.,companion-candy-007.mp3,future/companion/theme/companion-candy-007.mp3,companion|candy
companion-candy-008,companion.theme,strong_pack,playful,theme_reaction,any,,That clue was wrapped up nicely.,companion-candy-008.mp3,future/companion/theme/companion-candy-008.mp3,companion|candy
companion-candy-009,companion.theme,strong_pack,playful,theme_reaction,any,,You solved it with extra care.,companion-candy-009.mp3,future/companion/theme/companion-candy-009.mp3,companion|candy
companion-candy-010,companion.theme,strong_pack,playful,theme_reaction,any,,Another sweet win.,companion-candy-010.mp3,future/companion/theme/companion-candy-010.mp3,companion|candy
companion-candy-011,companion.theme,strong_pack,playful,theme_reaction,any,,That answer sticks.,companion-candy-011.mp3,future/companion/theme/companion-candy-011.mp3,companion|candy
companion-candy-012,companion.theme,strong_pack,playful,theme_reaction,any,,Keep rolling through the trail.,companion-candy-012.mp3,future/companion/theme/companion-candy-012.mp3,companion|candy
companion-ocean-001,companion.theme,strong_pack,playful,theme_reaction,any,,Nice wave of thinking.,companion-ocean-001.mp3,future/companion/theme/companion-ocean-001.mp3,companion|ocean
companion-ocean-002,companion.theme,strong_pack,playful,theme_reaction,any,,You found the answer below the surface.,companion-ocean-002.mp3,future/companion/theme/companion-ocean-002.mp3,companion|ocean
companion-ocean-003,companion.theme,strong_pack,playful,theme_reaction,any,,That was a smooth swim through the problem.,companion-ocean-003.mp3,future/companion/theme/companion-ocean-003.mp3,companion|ocean
companion-ocean-004,companion.theme,strong_pack,playful,theme_reaction,any,,You followed the current of clues.,companion-ocean-004.mp3,future/companion/theme/companion-ocean-004.mp3,companion|ocean
companion-ocean-005,companion.theme,strong_pack,playful,theme_reaction,any,,Great catch.,companion-ocean-005.mp3,future/companion/theme/companion-ocean-005.mp3,companion|ocean
companion-ocean-006,companion.theme,strong_pack,playful,theme_reaction,any,,You kept your thinking afloat.,companion-ocean-006.mp3,future/companion/theme/companion-ocean-006.mp3,companion|ocean
companion-ocean-007,companion.theme,strong_pack,playful,theme_reaction,any,,That answer sailed in.,companion-ocean-007.mp3,future/companion/theme/companion-ocean-007.mp3,companion|ocean
companion-ocean-008,companion.theme,strong_pack,playful,theme_reaction,any,,Careful counting kept you on course.,companion-ocean-008.mp3,future/companion/theme/companion-ocean-008.mp3,companion|ocean
companion-ocean-009,companion.theme,strong_pack,playful,theme_reaction,any,,You spotted the hidden clue.,companion-ocean-009.mp3,future/companion/theme/companion-ocean-009.mp3,companion|ocean
companion-ocean-010,companion.theme,strong_pack,playful,theme_reaction,any,,Another splash of progress.,companion-ocean-010.mp3,future/companion/theme/companion-ocean-010.mp3,companion|ocean
companion-ocean-011,companion.theme,strong_pack,playful,theme_reaction,any,,You steered through the challenge.,companion-ocean-011.mp3,future/companion/theme/companion-ocean-011.mp3,companion|ocean
companion-ocean-012,companion.theme,strong_pack,playful,theme_reaction,any,,That solve was clear as water.,companion-ocean-012.mp3,future/companion/theme/companion-ocean-012.mp3,companion|ocean
companion-superhero-001,companion.theme,strong_pack,playful,theme_reaction,any,,Heroic thinking.,companion-superhero-001.mp3,future/companion/theme/companion-superhero-001.mp3,companion|superhero
companion-superhero-002,companion.theme,strong_pack,playful,theme_reaction,any,,You used your strategy power.,companion-superhero-002.mp3,future/companion/theme/companion-superhero-002.mp3,companion|superhero
companion-superhero-003,companion.theme,strong_pack,playful,theme_reaction,any,,That was a brave check.,companion-superhero-003.mp3,future/companion/theme/companion-superhero-003.mp3,companion|superhero
companion-superhero-004,companion.theme,strong_pack,playful,theme_reaction,any,,You saved the answer with careful work.,companion-superhero-004.mp3,future/companion/theme/companion-superhero-004.mp3,companion|superhero
companion-superhero-005,companion.theme,strong_pack,playful,theme_reaction,any,,Your focus shield held strong.,companion-superhero-005.mp3,future/companion/theme/companion-superhero-005.mp3,companion|superhero
companion-superhero-006,companion.theme,strong_pack,playful,theme_reaction,any,,Math hero move.,companion-superhero-006.mp3,future/companion/theme/companion-superhero-006.mp3,companion|superhero
companion-superhero-007,companion.theme,strong_pack,playful,theme_reaction,any,,You spotted the clue in time.,companion-superhero-007.mp3,future/companion/theme/companion-superhero-007.mp3,companion|superhero
companion-superhero-008,companion.theme,strong_pack,playful,theme_reaction,any,,That answer is mission-ready.,companion-superhero-008.mp3,future/companion/theme/companion-superhero-008.mp3,companion|superhero
companion-superhero-009,companion.theme,strong_pack,playful,theme_reaction,any,,You used your problem-solving strength.,companion-superhero-009.mp3,future/companion/theme/companion-superhero-009.mp3,companion|superhero
companion-superhero-010,companion.theme,strong_pack,playful,theme_reaction,any,,Strong brain power.,companion-superhero-010.mp3,future/companion/theme/companion-superhero-010.mp3,companion|superhero
companion-superhero-011,companion.theme,strong_pack,playful,theme_reaction,any,,You handled that challenge.,companion-superhero-011.mp3,future/companion/theme/companion-superhero-011.mp3,companion|superhero
companion-superhero-012,companion.theme,strong_pack,playful,theme_reaction,any,,Another hero point earned.,companion-superhero-012.mp3,future/companion/theme/companion-superhero-012.mp3,companion|superhero
companion-rainbow-001,companion.theme,strong_pack,playful,theme_reaction,any,,Bright thinking.,companion-rainbow-001.mp3,future/companion/theme/companion-rainbow-001.mp3,companion|rainbow
companion-rainbow-002,companion.theme,strong_pack,playful,theme_reaction,any,,That answer shines.,companion-rainbow-002.mp3,future/companion/theme/companion-rainbow-002.mp3,companion|rainbow
companion-rainbow-003,companion.theme,strong_pack,playful,theme_reaction,any,,You found the colorful clue.,companion-rainbow-003.mp3,future/companion/theme/companion-rainbow-003.mp3,companion|rainbow
companion-rainbow-004,companion.theme,strong_pack,playful,theme_reaction,any,,Nice sparkle of strategy.,companion-rainbow-004.mp3,future/companion/theme/companion-rainbow-004.mp3,companion|rainbow
companion-rainbow-005,companion.theme,strong_pack,playful,theme_reaction,any,,That solve is glowing.,companion-rainbow-005.mp3,future/companion/theme/companion-rainbow-005.mp3,companion|rainbow
companion-rainbow-006,companion.theme,strong_pack,playful,theme_reaction,any,,You followed the bright path.,companion-rainbow-006.mp3,future/companion/theme/companion-rainbow-006.mp3,companion|rainbow
companion-rainbow-007,companion.theme,strong_pack,playful,theme_reaction,any,,A careful choice made the answer shine.,companion-rainbow-007.mp3,future/companion/theme/companion-rainbow-007.mp3,companion|rainbow
companion-rainbow-008,companion.theme,strong_pack,playful,theme_reaction,any,,You added color to your progress.,companion-rainbow-008.mp3,future/companion/theme/companion-rainbow-008.mp3,companion|rainbow
companion-rainbow-009,companion.theme,strong_pack,playful,theme_reaction,any,,That was a cheerful bit of math.,companion-rainbow-009.mp3,future/companion/theme/companion-rainbow-009.mp3,companion|rainbow
companion-rainbow-010,companion.theme,strong_pack,playful,theme_reaction,any,,Your focus is bright today.,companion-rainbow-010.mp3,future/companion/theme/companion-rainbow-010.mp3,companion|rainbow
companion-rainbow-011,companion.theme,strong_pack,playful,theme_reaction,any,,Another rainbow step complete.,companion-rainbow-011.mp3,future/companion/theme/companion-rainbow-011.mp3,companion|rainbow
companion-rainbow-012,companion.theme,strong_pack,playful,theme_reaction,any,,You made the tricky part clearer.,companion-rainbow-012.mp3,future/companion/theme/companion-rainbow-012.mp3,companion|rainbow
companion-turbo-001,companion.theme,strong_pack,playful,theme_reaction,any,,Smooth drive.,companion-turbo-001.mp3,future/companion/theme/companion-turbo-001.mp3,companion|turbo
companion-turbo-002,companion.theme,strong_pack,playful,theme_reaction,any,,You shifted into smart thinking.,companion-turbo-002.mp3,future/companion/theme/companion-turbo-002.mp3,companion|turbo
